Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2
264,0.6853808255013143,2373,ece chicago find a school scrape.csv,catholic charities-our lady of lourdes,1449 s. keeler,60623,5213126,,,,,,north lawndale,,,,,,,,,,,,,cp,,,,,,,
264,0.5914761192731396,2374,ece chicago find a school scrape.csv,catholic charities-our lady of lourdes i/t,1449 s. keeler,60623,5213126,,,,,,north lawndale,,,,,,,,,,,,,cp,,,,,,,
265,0.7986240958649079,33,cps_early_childhood_portal_scrape.csv,lutheran social services of illinois - north austin / lssi,1500 n mason ave,,2371930,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
265,0.7986240958649079,572,cps_early_childhood_portal_scrape.csv,lutheran social services of illinois - north austin / lssi,1500 n mason ave,,2371930,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
266,0.7464465464879269,250,cps_early_childhood_portal_scrape.csv,lutheran social services north austin,1500 n. mason,,2371930,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
266,0.7464465464879269,2629,ece chicago find a school scrape.csv,lutheran social services-north austin,1500 n. mason,60651,2371930,,,,,,austin,,,,,,,,,,,,,cp,,,,,,,
267,0.7525725721573427,40,cps_early_childhood_portal_scrape.csv,chicago commons association - taylor center for new experiences,1633 n hamlin ave,,2278551,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
267,0.7525725721573427,482,cps_early_childhood_portal_scrape.csv,chicago commons association - taylor center for new experiences,1633 n hamlin ave,,2278551,,early head start,extended day,,,,,,,,,,,,,,,,,,,,,,,
267,0.7525725721573427,585,cps_early_childhood_portal_scrape.csv,chicago commons association - taylor center for new experiences,1633 n hamlin ave,,2278551,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
267,0.7525725721573427,1244,cps_early_childhood_portal_scrape.csv,chicago commons association - taylor center for new experiences,1633 n hamlin ave,,2278551,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
267,0.6489664348005222,1465,chapin_dfss_providers_2011_070212.csv,chicago commons association taylor center for new experiences,1633 n hamlin,60647,2278551,,,,,,,chicago commons association,humboldt park,,,,,nilda vargas,yes,no,yes,"2629it(child care it center), 3401ps(hs collaboration with c",,,,,,,,,
268,0.700079912159693,255,cps_early_childhood_portal_scrape.csv,chicago commons-taylor center for new experiences,1633 n. hamlin,,2278551,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
268,0.700079912159693,2398,ece chicago find a school scrape.csv,chicago commons taylor center,1633 n. hamlin,60647,2278551,,,,,,humboldt park,,,,,,,,,,,,,cp,,,,,,,
269,0.7986240958649079,42,cps_early_childhood_portal_scrape.csv,chicago commons association - paulo freire,1653 w 43rd st,,8262669,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
269,0.7986240958649079,588,cps_early_childhood_portal_scrape.csv,chicago commons association - paulo freire,1653 w 43rd st,,8262669,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
269,0.7986240958649079,1173,cps_early_childhood_portal_scrape.csv,chicago commons association - paulo freire,1653 w 43rd st,,8262669,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
269,0.7986240958649079,1245,cps_early_childhood_portal_scrape.csv,chicago commons association - paulo freire,1653 w 43rd st,,8262669,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
270,0.5995690901018313,256,cps_early_childhood_portal_scrape.csv,chicago commons paulo freire,1653 w. 43rd street,,8266260,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
270,0.5995690901018313,2397,ece chicago find a school scrape.csv,chicago commons paulofreire,1653 w. 43rd st,60609,8266260,,,,,,new city,,,,,,,,,,,,,cp,,,,,,,
271,0.7437759188641251,43,cps_early_childhood_portal_scrape.csv,erie neighborhood house - erie community center,1701 w superior st,,5635800,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
271,0.7437759188641251,483,cps_early_childhood_portal_scrape.csv,erie neighborhood house - erie community center,1701 w superior st,,5635800,,early head start,extended day,,,,,,,,,,,,,,,,,,,,,,,
271,0.7437759188641251,589,cps_early_childhood_portal_scrape.csv,erie neighborhood house - erie community center,1701 w superior st,,5635800,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
271,0.7437759188641251,1174,cps_early_childhood_portal_scrape.csv,erie neighborhood house - erie community center,1701 w superior st,,5635800,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
271,0.7437759188641251,1246,cps_early_childhood_portal_scrape.csv,erie neighborhood house - erie community center,1701 w superior st,,5635800,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
271,0.6382093777665223,1680,chapin_dfss_providers_2011_070212.csv,erie neighborhood house erie community center,1701 w superior,60622,5635800,,,,,,,erie neighborhood house,west town,,,,,celena roldan,yes,no,no,"2640it(child care it center), 3256ps(hs collaboration with c",,,,,,,,,
271,0.6831196933641427,3142,purple_binder_early_childhood.csv,erie neighborhood house,1701 w superior street,60622,5635800,,,,,,,,,,,,,,,,,,,,,,,,,,child care
272,0.744534380520744,258,cps_early_childhood_portal_scrape.csv,erie neighborhood house,1701 w. superior,,5635800,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
272,0.744534380520744,2164,dfss_agencysitelies_2012.csv,erie neighborhood house erie community center,1701 w. superior,60622,5635800,,,,,,,erie neighborhood house,,,,,,,,,,,www.eriehouse.org,celena roldan,celena roldan,,,,,,
273,0.7986240958649079,762,cps_early_childhood_portal_scrape.csv,nash,4837 w. erie,,5346125,,head start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,
273,0.7986240958649079,2675,ece chicago find a school scrape.csv,nash,4837 w. erie,60644,5346125,,,,,,austin,,,,,,,,,,,,,hs-hd,,,,,,,
274,0.5001088853057997,1168,cps_early_childhood_portal_scrape.csv,erie neighborhood house - erie house,1347 w erie st,,6663460,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
274,0.987695645529691,1681,chapin_dfss_providers_2011_070212.csv,erie neighborhood house erie house,1347 w erie,60622,,,,,,,,erie neighborhood house,west town,,,,,mr. dennis puhr,no,no,no,2648sa(school age (sa)),,,,,,,,,
274,0.6279528320828633,3144,purple_binder_early_childhood.csv,erie neighborhood house,1347 w erie street,60642,6663430,,,,,,,,,,,,,,,,,,,,,,,,,,child care
274,0.6279528320828633,3317,purple_binder_early_childhood.csv,erie neighborhood house,1347 w erie street,60642,6663430,,,,,,,,,,,,,,,,,,,,,,,,,,early head start
275,0.6782308761882492,1187,cps_early_childhood_portal_scrape.csv,erie neighborhood house - charter school - cortez,2510 w cortez st,,4867161,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
275,0.6782308761882492,3143,purple_binder_early_childhood.csv,erie neighborhood house,2510 w cortez street,60622,4867161,,,,,,,,,,,,,,,,,,,,,,,,,,child care
276,0.7557401642973915,2495,ece chicago find a school scrape.csv,erie house,1701 w. superior,60622,5635800,,,,,,west town,,,,,,,,,,,,,cp,,,,,,,
276,0.7557401642973915,2496,ece chicago find a school scrape.csv,erie house i/t,1701 w. superior,60622,5635800,,,,,,west town,,,,,,,,,,,,,cp,,,,,,,
277,0.7986240958649079,51,cps_early_childhood_portal_scrape.csv,church of god true believers - church of god day care,1738 w marquette rd,,4715222,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
277,0.7986240958649079,597,cps_early_childhood_portal_scrape.csv,church of god true believers - church of god day care,1738 w marquette rd,,4715222,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
278,0.983499229005235,1627,chapin_dfss_providers_2011_070212.csv,church of god true believers church of god community day care,1738 w marquette st,60636,,,,,,,,church of god true believers,west englewood,,,,,rev. sheila sims,yes,no,no,7130ps(hs collaboration with childcare),,,,,,,,,
278,0.983499229005235,2118,dfss_agencysitelies_2012.csv,church of god true believers church of god community day care,1738 w. marquette st.,60636,4769562,,,,,,,church of god true believers,,,,,,,,,,,,rev. sheila sims,rev. sheila sims,,,,,,
279,0.7986240958649079,52,cps_early_childhood_portal_scrape.csv,lutheran social services of illinois - rogers park / lssi,1754 w devon ave,,2623366,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
279,0.7986240958649079,599,cps_early_childhood_portal_scrape.csv,lutheran social services of illinois - rogers park / lssi,1754 w devon ave,,2623366,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
280,0.6352343583653385,263,cps_early_childhood_portal_scrape.csv,lutheran social services rogers park,1754 w. devon,,2623366,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
280,0.6352343583653385,2630,ece chicago find a school scrape.csv,lutheran social services-roger park,1754 w. devon,60660,2623366,,,,,,rogers park,,,,,,,,,,,,,cp,,,,,,,
281,0.7413394221281588,55,cps_early_childhood_portal_scrape.csv,ymca of metropolitan chicago - mccormick tribune- ymca,1834 n lawndale ave,,2352525,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
281,0.7413394221281588,602,cps_early_childhood_portal_scrape.csv,ymca of metropolitan chicago - mccormick tribune- ymca,1834 n lawndale ave,,2352525,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
281,0.7413394221281588,1177,cps_early_childhood_portal_scrape.csv,ymca of metropolitan chicago - mccormick tribune- ymca,1834 n lawndale ave,,2352525,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
281,0.7413394221281588,1249,cps_early_childhood_portal_scrape.csv,ymca of metropolitan chicago - mccormick tribune- ymca,1834 n lawndale ave,,2352525,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
281,0.6179471059116266,1898,chapin_dfss_providers_2011_070212.csv,ymca of metropolitan chicago mccormick tribune,1834 n lawndale,60647,2352525,,,,,,,ymca of metropolitan chicago,logan square,,,,,maria franco,yes,yes,yes,"2697it(child care it center), 7096ps(hs collaboration with c",,,,,,,,,
282,0.763786793109837,268,cps_early_childhood_portal_scrape.csv,ymca mccormick tribune preschool,1834 n. lawndale,,2352525,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
282,0.763786793109837,2854,ece chicago find a school scrape.csv,ymca mccormick tribune,1834 n. lawndale,60647,2352525,,,,,,west town,,,,,,,,,,,,,cp,,,,,,,
283,0.7542902051317819,60,cps_early_childhood_portal_scrape.csv,north avenue day nursery - north avenue day nursery,2001 w pierce ave,,3424499,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
283,0.7542902051317819,485,cps_early_childhood_portal_scrape.csv,north avenue day nursery - north avenue day nursery,2001 w pierce ave,,3424499,,early head start,extended day,,,,,,,,,,,,,,,,,,,,,,,
283,0.7542902051317819,616,cps_early_childhood_portal_scrape.csv,north avenue day nursery - north avenue day nursery,2001 w pierce ave,,3424499,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
283,0.7542902051317819,1179,cps_early_childhood_portal_scrape.csv,north avenue day nursery - north avenue day nursery,2001 w pierce ave,,3424499,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
283,0.7542902051317819,1250,cps_early_childhood_portal_scrape.csv,north avenue day nursery - north avenue day nursery,2001 w pierce ave,,3424499,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
283,0.6262922299362698,1854,chapin_dfss_providers_2011_070212.csv,north avenue day nursery north avenue day nursery,2001 w pierce,60622,3424499,,,,,,,north avenue day nursery,west town,,,,,steve koll,yes,no,yes,"3270ps(hs collaboration with childcare & prek), 2742ps(child",,,,,,,,,
284,0.7986240958649079,79,cps_early_childhood_portal_scrape.csv,st. augustine college - st. augustine - nayarit,2610 w 25th pl,,8783641,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
284,0.7986240958649079,80,cps_early_childhood_portal_scrape.csv,st. augustine college - st. augustine - nayarit,2610 w 25th pl,,8783641,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
284,0.7986240958649079,652,cps_early_childhood_portal_scrape.csv,st. augustine college - st. augustine - nayarit,2610 w 25th pl,,8783641,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
284,0.7986240958649079,653,cps_early_childhood_portal_scrape.csv,st. augustine college - st. augustine - nayarit,2610 w 25th pl,,8783641,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
284,0.7986240958649079,1257,cps_early_childhood_portal_scrape.csv,st. augustine college - st. augustine - nayarit,2610 w 25th pl,,8783641,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
284,0.7986240958649079,1258,cps_early_childhood_portal_scrape.csv,st. augustine college - st. augustine - nayarit,2610 w 25th pl,,8783641,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
285,0.7986240958649079,108,cps_early_childhood_portal_scrape.csv,st. augustine college - st. augustine - flamboyan,3401 w mclean ave,,2763423,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
285,0.7986240958649079,699,cps_early_childhood_portal_scrape.csv,st. augustine college - st. augustine - flamboyan,3401 w mclean ave,,2763423,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
286,0.6237757718240864,242,cps_early_childhood_portal_scrape.csv,st. augustine college - canillitas,1333-45 w. argyle,,8783231,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
286,0.6237757718240864,2788,ece chicago find a school scrape.csv,st augustine college - canillatas,1333-45 w. argyle,60640,8783231,,,,,,uptown,,,,,,,,,,,,,cp,,,,,,,
287,0.5287803328956232,277,cps_early_childhood_portal_scrape.csv,north avenue day nursery,2001 w. pierce,,3424499,,community partnerships,"8-11 hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
287,0.5620067175700978,2248,dfss_agencysitelies_2012.csv,north avenue day nursery north avenue day nursery,2001 w. pierce,60622,3424499,,,,,,,north avenue day nursery,,,,,,,,,,,www.nadnkids.org,steve koll,steve koll,,,,,,
287,0.6788037481506286,2689,ece chicago find a school scrape.csv,north avenue,2001 w. pierce st.,60622,3424499,,,,,,west town,,,,,,,,,,,,,cp,,,,,,,
287,0.44861640679820325,2690,ece chicago find a school scrape.csv,north avenue i/t,2001 w. pierce st.,60622,3424499,,,,,,west town,,,,,,,,,,,,,cp,,,,,,,
288,0.9940966965119087,1842,chapin_dfss_providers_2011_070212.csv,north avenue day nursery fcch-hilda perez,4339 w mclean,60639,,,,,,,,north avenue day nursery,hermosa,,,,,,no,no,no,,,,,,,,,,
288,0.9940966965119087,3326,purple_binder_early_childhood.csv,north avenue day nursery,4339 w mclean avenue,60639,,,,,,,,,,,,,,,,,,,,,,,,,,,early head start
289,0.9404317140923949,1851,chapin_dfss_providers_2011_070212.csv,north avenue day nursery fcch-valerie martin,2043 w pierce,60622,,,,,,,,north avenue day nursery,west town,,,,,,no,yes,yes,"5757ip(ehs collaboration enhanced home ip), 5837it(child car",,,,,,,,,
289,0.8519856109410251,3236,purple_binder_early_childhood.csv,north avenue day nursery,2001 w pierce street,60622,3424499,,,,,,,,,,,,,,,,,,,,,,,,,,child care
289,0.8519856109410251,3325,purple_binder_early_childhood.csv,north avenue day nursery,2001 w pierce street,60622,3424499,,,,,,,,,,,,,,,,,,,,,,,,,,early head start
290,0.7986240958649079,63,cps_early_childhood_portal_scrape.csv,chinese american service league - chinese american service league,2141 s tan ct,,7910418,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
290,0.7986240958649079,64,cps_early_childhood_portal_scrape.csv,chinese american service league - chinese american service league,2141 s tan ct,,7910418,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
290,0.7986240958649079,624,cps_early_childhood_portal_scrape.csv,chinese american service league - chinese american service league,2141 s tan ct,,7910418,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
290,0.7986240958649079,625,cps_early_childhood_portal_scrape.csv,chinese american service league - chinese american service league,2141 s tan ct,,7910418,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
290,0.7986240958649079,1180,cps_early_childhood_portal_scrape.csv,chinese american service league - chinese american service league,2141 s tan ct,,7910418,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
290,0.7986240958649079,1181,cps_early_childhood_portal_scrape.csv,chinese american service league - chinese american service league,2141 s tan ct,,7910418,,school age,part day/full day,,,,,,,,,,,,,,,,,,,,,,,
290,0.7986240958649079,1251,cps_early_childhood_portal_scrape.csv,chinese american service league - chinese american service league,2141 s tan ct,,7910418,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
290,0.7986240958649079,1252,cps_early_childhood_portal_scrape.csv,chinese american service league - chinese american service league,2141 s tan ct,,7910418,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
291,0.7067571396465102,74,cps_early_childhood_portal_scrape.csv,ymca of metropolitan chicago - high ridge ymca,2424 w touhy ave,,2628300,,child care,extended day,,,,,,,,,,,,,,,,,,,,,,,
291,0.7067571396465102,642,cps_early_childhood_portal_scrape.csv,ymca of metropolitan chicago - high ridge ymca,2424 w touhy ave,,2628300,,head start,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
291,0.7067571396465102,1253,cps_early_childhood_portal_scrape.csv,ymca of metropolitan chicago - high ridge ymca,2424 w touhy ave,,2628300,,state pre-kindergarten,half day/full day,,,,,,,,,,,,,,,,,,,,,,,
291,0.5794413050328915,1894,chapin_dfss_providers_2011_070212.csv,ymca of metropolitan chicago high ridge,2424 w touhy,60645,2628300,,,,,,,ymca of metropolitan chicago,west ridge,,,,,linda acevedo,yes,no,yes,"2132it(child care it center), 7094ps(hs collaboration with c",,,,,,,,,
